,index,Unnamed: 0,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
35,588,588,600763.XSHG,600763,通策医疗,XSHG,2021-03-01,265.0,265.0,268.58,275.0,253.0,264.3,8834565,2312693659,38022,0.0276,1.0,84745152000.0,84745152000.0,-0.0026,184.5641,160.5996,38.7884,1,261.778
36,589,589,600763.XSHG,600763,通策医疗,XSHG,2021-03-02,264.3,264.3,267.0,268.58,250.58,253.59,7057916,1828462403,33309,0.022000000000000002,1.0,81311097600.0,81311097600.0,-0.0405,177.0852,154.0918,37.2166,1,259.065
37,590,590,600763.XSHG,600763,通策医疗,XSHG,2021-03-03,253.59,253.59,250.01,261.0,246.18,257.69,6201049,1571272428,26552,0.0193,1.0,82625721600.0,82625721600.0,0.0162,179.9483,156.5831,37.8183,1,253.388
38,591,591,600763.XSHG,600763,通策医疗,XSHG,2021-03-04,257.69,257.69,251.99,251.99,231.92,231.92,10222742,2434535245,40421,0.0319,1.0,74362828800.0,74362828800.0,-0.1,161.9527,140.9242,34.0363,1,238.149
39,592,592,600763.XSHG,600763,通策医疗,XSHG,2021-03-05,231.92,231.92,225.62,239.99,224.61,237.35,7621306,1781843597,31124,0.0238,1.0,76103904000.0,76103904000.0,0.0234,165.7446,144.2237,34.8332,1,233.798
40,593,593,600763.XSHG,600763,通策医疗,XSHG,2021-03-08,237.35,237.35,238.72,239.0,214.0,214.0,8385936,1883555986,36296,0.0262,1.0,68616960000.0,68616960000.0,-0.0984,149.439,130.0353,31.4064,1,224.609
41,594,594,600763.XSHG,600763,通策医疗,XSHG,2021-03-09,214.0,214.0,214.0,221.68,206.1,210.0,9694405,2069676316,36089,0.0302,1.0,67334400000.0,67334400000.0,-0.0187,146.6457,127.6047,30.8194,1,213.49200000000002
42,595,595,600763.XSHG,600763,通策医疗,XSHG,2021-03-10,210.0,210.0,217.87,231.0,217.0,231.0,12359067,2787629992,44148,0.0385,1.0,74067840000.0,74067840000.0,0.1,161.3103,140.3652,33.9013,1,225.553
43,596,596,600763.XSHG,600763,通策医疗,XSHG,2021-03-11,231.0,231.0,227.11,247.9,224.32,240.4,9111399,2163926380,38221,0.0284,1.0,77081856000.0,77081856000.0,0.0407,167.8744,146.077,35.2808,1,237.497
44,597,597,600763.XSHG,600763,通策医疗,XSHG,2021-03-12,240.4,240.4,244.0,244.3,236.0,243.66,4530812,1089972343,20890,0.0141,1.0,78127142400.0,78127142400.0,0.0136,170.1509,148.0579,35.7593,1,240.56900000000002
45,598,598,600763.XSHG,600763,通策医疗,XSHG,2021-03-15,243.66,243.66,238.55,239.0,219.29,222.5,7772891,1750765743,34850,0.0242,1.0,71342400000.0,71342400000.0,-0.0868,155.3746,135.2002,32.6539,1,225.24
46,599,599,600763.XSHG,600763,通策医疗,XSHG,2021-03-16,222.5,222.5,221.5,225.47,213.55,222.58,5922186,1306077858,31225,0.0185,1.0,71368051200.0,71368051200.0,0.0004,155.4305,135.2488,32.6656,1,220.54
47,600,600,600763.XSHG,600763,通策医疗,XSHG,2021-03-17,222.58,222.58,222.58,231.88,214.8,229.2,4241499,956834414,21918,0.0132,1.0,73490688000.0,73490688000.0,0.0297,160.0533,139.2714,33.6371,1,225.58900000000003
48,601,601,600763.XSHG,600763,通策医疗,XSHG,2021-03-18,229.2,229.2,231.2,238.66,227.2,236.5,3357850,787668376,18383,0.0105,1.0,75831360000.0,75831360000.0,0.0318,165.15099999999998,143.7072,34.7085,1,234.575
49,602,602,600763.XSHG,600763,通策医疗,XSHG,2021-03-19,236.5,236.5,228.36,235.35,226.12,231.03,3172618,733418592,16605,0.0099,1.0,74077459200.0,74077459200.0,-0.0231,161.3312,140.3834,33.9057,1,231.171
50,603,603,600763.XSHG,600763,通策医疗,XSHG,2021-03-22,231.03,231.03,232.0,237.44,222.2,229.93,3317329,764341507,17159,0.0103,1.0,73724755200.0,73724755200.0,-0.0048,160.5631,139.715,33.7443,1,230.40900000000002
51,604,604,600763.XSHG,600763,通策医疗,XSHG,2021-03-23,229.93,229.93,229.49,235.85,227.08,231.7,2822418,653314291,15741,0.0088,1.0,74292288000.0,74292288000.0,0.0077,161.7991,140.7905,34.004,1,231.47299999999998
52,605,605,600763.XSHG,600763,通策医疗,XSHG,2021-03-24,231.7,231.7,228.96,236.97,227.02,228.31,3648385,843460145,16012,0.0114,1.0,73205318400.0,73205318400.0,-0.0146,159.4318,138.7306,33.5065,1,231.187
53,606,606,600763.XSHG,600763,通策医疗,XSHG,2021-03-25,228.31,228.31,225.08,243.0,223.76,242.4,4100773,970308743,21725,0.0128,1.0,77723136000.0,77723136000.0,0.0617,169.271,147.2923,35.5744,1,236.61599999999999
54,607,607,600763.XSHG,600763,通策医疗,XSHG,2021-03-26,242.4,242.4,244.0,252.85,241.1,250.0,4210897,1044790883,21633,0.0131,1.0,80160000000.0,80160000000.0,0.0314,174.5782,151.9104,36.6897,1,248.11599999999999
55,608,608,600763.XSHG,600763,通策医疗,XSHG,2021-03-29,250.0,250.0,248.88,255.6,242.5,249.4,3188927,795196769,16795,0.0099,1.0,79967616000.0,79967616000.0,-0.0024,174.1592,151.5458,36.6017,1,249.362
56,609,609,600763.XSHG,600763,通策医疗,XSHG,2021-03-30,249.4,249.4,249.99,258.75,247.01,254.06,3364102,854657250,18521,0.0105,1.0,81461798400.0,81461798400.0,0.0187,177.4134,154.3774,37.2856,1,254.05200000000002
57,610,610,600763.XSHG,600763,通策医疗,XSHG,2021-03-31,254.06,254.06,250.0,254.0,244.0,250.5,3256944,809194974,17135,0.0102,1.0,80320320000.0,80320320000.0,-0.013999999999999999,174.9274,152.2142,36.7631,1,248.452
58,611,611,600763.XSHG,600763,通策医疗,XSHG,2021-04-01,250.5,250.5,250.51,275.0,250.51,270.24,3547904,934883658,19993,0.0111,1.0,86649753600.0,86649753600.0,0.0788,188.7121,164.209,39.6601,1,263.503
59,612,612,600763.XSHG,600763,通策医疗,XSHG,2021-04-02,270.24,270.24,267.7,280.84,267.08,277.77,2961734,815767966,16133,0.0092,1.0,89064172800.0,89064172800.0,0.0279,193.9704,168.7846,40.7652,1,275.436
60,613,613,600763.XSHG,600763,通策医疗,XSHG,2021-04-06,277.77,277.77,279.97,280.0,265.0,275.3,2710429,736325367,15185,0.0085,1.0,88272192000.0,88272192000.0,-0.0089,130.656,134.2052,38.1377,1,271.664
61,614,614,600763.XSHG,600763,通策医疗,XSHG,2021-04-07,275.3,275.3,270.64,274.64,261.5,267.0,2961202,786753851,15949,0.0092,1.0,85610880000.0,85610880000.0,-0.0301,126.7169,130.1591,36.9879,1,265.687
62,615,615,600763.XSHG,600763,通策医疗,XSHG,2021-04-08,267.0,267.0,264.73,280.0,262.08,279.01,3013144,826750777,16372,0.0094,1.0,89461766400.0,89461766400.0,0.045,132.4168,136.0138,38.6517,1,274.381
63,616,616,600763.XSHG,600763,通策医疗,XSHG,2021-04-09,279.01,279.01,279.0,280.6,268.6,274.7,2165908,592061382,12561,0.0068,1.0,88079808000.0,88079808000.0,-0.0154,130.3713,133.9127,38.0546,1,273.355
64,617,617,600763.XSHG,600763,通策医疗,XSHG,2021-04-12,274.7,274.7,260.0,271.57,251.52,265.99,5304562,1386698741,26629,0.0165,1.0,85287033600.0,85287033600.0,-0.0317,126.2375,129.6667,36.848,1,261.416
65,618,618,600763.XSHG,600763,通策医疗,XSHG,2021-04-13,265.99,265.99,265.32,289.92,265.0,283.0,4650869,1303009808,26001,0.0145,1.0,90741120000.0,90741120000.0,0.0639,134.3104,137.9589,39.2044,1,280.165
66,619,619,600763.XSHG,600763,通策医疗,XSHG,2021-04-14,283.0,283.0,285.9,287.29,277.77,282.55,3097323,875837556,16742,0.0097,1.0,90596832000.0,90596832000.0,-0.0016,134.0968,137.7395,39.1421,1,282.772
67,620,620,600763.XSHG,600763,通策医疗,XSHG,2021-04-15,282.55,282.55,279.95,286.9,275.1,282.73,2845805,798263358,16655,0.0089,1.0,90654547200.0,90654547200.0,0.0006,134.1822,137.8272,39.167,1,280.505
68,621,621,600763.XSHG,600763,通策医疗,XSHG,2021-04-16,282.73,282.73,282.78,287.99,276.09,279.5,2755375,776042772,15718,0.0086,1.0,89618880000.0,89618880000.0,-0.0114,132.6493,136.2526,38.7195,1,281.647
69,622,622,600763.XSHG,600763,通策医疗,XSHG,2021-04-19,279.5,279.5,275.0,292.97,270.55,291.85,3308064,938264058,17877,0.0103,1.0,93578784000.0,93578784000.0,0.0442,138.5106,142.2731,40.4304,1,283.629
70,623,623,600763.XSHG,600763,通策医疗,XSHG,2021-04-20,291.85,291.85,289.99,298.0,284.8,289.69,3285445,959457049,18465,0.0102,1.0,92886201600.0,92886201600.0,-0.0074,137.4854,141.2201,40.1312,1,292.033
71,624,624,600763.XSHG,600763,通策医疗,XSHG,2021-04-21,289.69,289.69,284.0,297.0,284.0,291.0,2600125,751954093,13833,0.0081,1.0,93306240000.0,93306240000.0,0.0045,138.1071,141.8587,40.3127,1,289.199
72,625,625,600763.XSHG,600763,通策医疗,XSHG,2021-04-22,291.0,291.0,290.0,295.0,285.7,293.6,2062635,598231146,12880,0.0064,1.0,94139904000.0,94139904000.0,0.0089,139.3411,143.1262,40.6728,1,290.032
73,626,626,600763.XSHG,600763,通策医疗,XSHG,2021-04-23,293.6,293.6,292.88,307.45,290.6,302.75,3017777,911553181,18101,0.0094,1.0,97073760000.0,97073760000.0,0.0312,143.6836,147.5867,41.9404,1,302.061
74,627,627,600763.XSHG,600763,通策医疗,XSHG,2021-04-26,302.75,302.75,304.69,306.76,286.0,286.0,3969704,1176858492,23064,0.0124,1.0,91703040000.0,91703040000.0,-0.0553,135.7342,139.4213,39.62,1,296.46
75,628,628,600763.XSHG,600763,通策医疗,XSHG,2021-04-27,286.0,286.0,286.01,302.99,286.0,300.19,3604369,1062341405,20198,0.0112,1.0,96252921600.0,96252921600.0,0.0496,142.4687,146.3388,41.5858,1,294.737
76,629,629,600763.XSHG,600763,通策医疗,XSHG,2021-04-28,300.19,300.19,300.9,314.5,298.25,310.3,3708563,1147626778,21103,0.0116,1.0,99494592000.0,99494592000.0,0.0337,147.2668,151.2672,42.9863,1,309.453
77,630,630,600763.XSHG,600763,通策医疗,XSHG,2021-04-29,310.3,310.3,309.9,315.0,307.25,312.73,2274303,707719112,13525,0.0071,1.0,100273747200.0,100273747200.0,0.0078,148.4201,152.4518,43.3229,1,311.181
78,631,631,600763.XSHG,600763,通策医疗,XSHG,2021-04-30,312.73,312.73,310.22,315.36,309.6,313.2,2005386,626717778,12285,0.0063,1.0,100424448000.0,100424448000.0,0.0015,148.6432,152.681,43.3881,1,312.517
